idx,SPLINE_X,SPLINE_Y,SENSOR_TIMESTAMP,SENSOR_PRESSURE,SENSOR_ALTITUDE,SENSOR_AZIMUTH
0,282.3165283203125,183.8004608154297,1722443386312.851,0.3800000000000002,0.59,0.73
0,282.51922607421875,183.8004608154297,1722443386312.857,0.39000000000000024,0.59,0.73
0,282.7069091796875,183.8004608154297,1722443386312.861,0.39000000000000024,0.59,0.73
0,282.8927307128906,183.8004608154297,1722443386312.865,0.39000000000000024,0.59,0.73
0,283.0851135253906,183.8004608154297,1722443386312.869,0.39000000000000024,0.59,0.73
0,283.2940979003906,183.81057739257812,1722443386312.873,0.39000000000000024,0.59,0.73
0,283.5107116699219,183.84434509277344,1722443386312.876,0.40000000000000024,0.59,0.73
0,283.73223876953125,183.9080810546875,1722443386312.881,0.40000000000000024,0.59,0.73
0,283.9491271972656,183.99343872070312,1722443386312.885,0.40000000000000024,0.59,0.73
0,284.1565246582031,184.08688354492188,1722443386312.889,0.40000000000000024,0.59,0.73
0,284.3575744628906,184.18875122070312,1722443386312.893,0.41000000000000025,0.59,0.73
0,284.55810546875,184.3004150390625,1722443386312.897,0.41000000000000025,0.59,0.73
0,284.7579040527344,184.4265594482422,1722443386312.901,0.41000000000000025,0.59,0.73
0,284.94921875,184.56777954101562,1722443386312.907,0.42000000000000026,0.59,0.73
0,285.1291198730469,184.7256317138672,1722443386312.91,0.42000000000000026,0.59,0.73
0,285.3109436035156,184.90574645996094,1722443386312.915,0.42000000000000026,0.59,0.73
0,285.49407958984375,185.10482788085938,1722443386312.919,0.42000000000000026,0.59,0.73
0,285.6717224121094,185.3106689453125,1722443386312.923,0.43000000000000027,0.59,0.73
0,285.83587646484375,185.5067596435547,1722443386312.927,0.43000000000000027,0.59,0.73
0,285.98516845703125,185.68833923339844,1722443386312.931,0.43000000000000027,0.59,0.73
0,286.1249694824219,185.87005615234375,1722443386312.934,0.43000000000000027,0.59,0.73
0,286.2557678222656,186.0629119873047,1722443386312.939,0.43000000000000027,0.59,0.73
0,286.37530517578125,186.26402282714844,1722443386312.943,0.4400000000000003,0.59,0.73
0,286.4691162109375,186.45872497558594,1722443386312.947,0.4400000000000003,0.59,0.73
0,286.5360412597656,186.63998413085938,1722443386312.951,0.4400000000000003,0.59,0.73
0,286.5786437988281,186.8206787109375,1722443386312.955,0.4400000000000003,0.59,0.73
0,286.61529541015625,187.01243591308594,1722443386312.962,0.4500000000000003,0.59,0.73
0,286.65130615234375,187.22314453125,1722443386312.965,0.4500000000000003,0.59,0.73
0,286.68414306640625,187.45150756835938,1722443386312.969,0.4600000000000003,0.59,0.73
0,286.7035217285156,187.70680236816406,1722443386312.973,0.4600000000000003,0.59,0.73
0,286.7088623046875,187.99729919433594,1722443386312.977,0.4700000000000003,0.59,0.73
0,286.7058410644531,188.3233184814453,1722443386312.981,0.4700000000000003,0.59,0.73
0,286.7019958496094,188.6809844970703,1722443386312.985,0.4800000000000003,0.59,0.73
0,286.7001647949219,189.0584259033203,1722443386312.988,0.4800000000000003,0.59,0.73
0,286.7000427246094,189.4402618408203,1722443386312.993,0.4900000000000003,0.59,0.73
0,286.69024658203125,189.82017517089844,1722443386312.997,0.4900000000000003,0.59,0.73
0,286.6572570800781,190.1874237060547,1722443386313.001,0.4900000000000003,0.59,0.73
0,286.5943603515625,190.5375213623047,1722443386313.005,0.5000000000000003,0.59,0.73
0,286.5093994140625,190.87112426757812,1722443386313.013,0.5000000000000003,0.59,0.73
0,286.4160461425781,191.21104431152344,1722443386313.015,0.5000000000000003,0.59,0.73
0,286.31414794921875,191.56997680664062,1722443386313.019,0.5000000000000003,0.59,0.73
0,286.2023010253906,191.9540557861328,1722443386313.023,0.5000000000000003,0.59,0.73
0,286.0755310058594,192.3471221923828,1722443386313.027,0.5100000000000003,0.59,0.73
0,285.9342041015625,192.74317932128906,1722443386313.031,0.5100000000000003,0.59,0.73
0,285.7867736816406,193.1334228515625,1722443386313.035,0.5100000000000003,0.59,0.73
0,285.6407470703125,193.52391052246094,1722443386313.039,0.5200000000000004,0.59,0.73
0,285.4949035644531,193.91127014160156,1722443386313.043,0.5200000000000004,0.59,0.73
0,285.34051513671875,194.30093383789062,1722443386313.047,0.5200000000000004,0.59,0.73
0,285.16424560546875,194.69815063476562,1722443386313.051,0.5300000000000004,0.59,0.73
0,284.9662780761719,195.1112518310547,1722443386313.054,0.5300000000000004,0.59,0.73
0,284.74957275390625,195.549072265625,1722443386313.059,0.5300000000000004,0.59,0.73
0,284.5190124511719,196.0184326171875,1722443386313.065,0.5300000000000004,0.59,0.73
0,284.26385498046875,196.51844787597656,1722443386313.068,0.5400000000000004,0.59,0.73
0,283.98406982421875,197.0479736328125,1722443386313.073,0.5400000000000004,0.59,0.73
0,283.6813659667969,197.5969696044922,1722443386313.077,0.5400000000000004,0.59,0.73
0,283.35345458984375,198.15042114257812,1722443386313.081,0.5400000000000004,0.59,0.73
0,282.99798583984375,198.70216369628906,1722443386313.085,0.5500000000000004,0.59,0.73
0,282.6156005859375,199.25172424316406,1722443386313.089,0.5500000000000004,0.59,0.73
0,282.2120361328125,199.80807495117188,1722443386313.093,0.5500000000000004,0.59,0.73
0,281.78173828125,200.36795043945312,1722443386313.097,0.5500000000000004,0.59,0.73
0,281.3270263671875,200.9327850341797,1722443386313.101,0.5500000000000004,0.59,0.73
0,280.8506164550781,201.50491333007812,1722443386313.105,0.5500000000000004,0.59,0.73
0,280.36944580078125,202.09202575683594,1722443386313.109,0.5500000000000004,0.59,0.73
0,279.88739013671875,202.6930694580078,1722443386313.115,0.5600000000000004,0.59,0.73
0,279.41143798828125,203.29193115234375,1722443386313.119,0.5600000000000004,0.59,0.73
0,278.95465087890625,203.8778839111328,1722443386313.123,0.5600000000000004,0.6,0.72
0,278.5274963378906,204.44479370117188,1722443386313.127,0.5600000000000004,0.6,0.72
0,278.12109375,205.0045928955078,1722443386313.131,0.5600000000000004,0.6,0.72
0,277.71453857421875,205.57101440429688,1722443386313.135,0.5600000000000004,0.6,0.72
0,277.284912109375,206.15576171875,1722443386313.139,0.5600000000000004,0.6,0.72
0,276.83001708984375,206.7567901611328,1722443386313.143,0.5600000000000004,0.6,0.72
0,276.3643493652344,207.3561553955078,1722443386313.147,0.5600000000000004,0.6,0.72
0,275.9075927734375,207.93222045898438,1722443386313.151,0.5600000000000004,0.6,0.72
0,275.4759216308594,208.47608947753906,1722443386313.155,0.5700000000000004,0.6,0.72
0,275.0680847167969,208.99658203125,1722443386313.159,0.5700000000000004,0.6,0.72
0,274.6794128417969,209.5085906982422,1722443386313.165,0.5700000000000004,0.6,0.72
0,274.2942810058594,210.0319366455078,1722443386313.169,0.5700000000000004,0.6,0.72
0,273.8902587890625,210.59161376953125,1722443386313.174,0.5700000000000004,0.6,0.72
0,273.4444885253906,211.2163543701172,1722443386313.177,0.5700000000000004,0.6,0.72
0,272.9433288574219,211.91688537597656,1722443386313.182,0.5700000000000004,0.6,0.72
0,272.3890686035156,212.677734375,1722443386313.185,0.5700000000000004,0.6,0.72
0,271.7864990234375,213.48709106445312,1722443386313.189,0.5700000000000004,0.6,0.72
0,271.1526184082031,214.32594299316406,1722443386313.193,0.5700000000000004,0.6,0.72
0,270.4989318847656,215.17137145996094,1722443386313.197,0.5700000000000004,0.6,0.72
0,269.8337707519531,215.98504638671875,1722443386313.201,0.5700000000000004,0.6,0.72
0,269.1659851074219,216.75636291503906,1722443386313.205,0.5700000000000004,0.6,0.72
0,268.5008544921875,217.4911651611328,1722443386313.209,0.5800000000000004,0.6,0.72
0,267.8363342285156,218.20677185058594,1722443386313.214,0.5800000000000004,0.6,0.72
0,267.1633605957031,218.91917419433594,1722443386313.219,0.5800000000000004,0.6,0.72
0,266.4781494140625,219.6263427734375,1722443386313.223,0.5800000000000004,0.6,0.72
0,265.7939147949219,220.32150268554688,1722443386313.227,0.5800000000000004,0.6,0.72
0,265.1408996582031,220.9914093017578,1722443386313.231,0.5800000000000004,0.6,0.72
0,264.54315185546875,221.62440490722656,1722443386313.235,0.5800000000000004,0.6,0.72
0,264.0101013183594,222.2197265625,1722443386313.239,0.5800000000000004,0.6,0.72
0,263.5215148925781,222.79444885253906,1722443386313.243,0.5800000000000004,0.6,0.72
0,263.0560607910156,223.36264038085938,1722443386313.248,0.5800000000000004,0.6,0.72
0,262.5997009277344,223.9326629638672,1722443386313.251,0.5800000000000004,0.6,0.72
0,262.1536865234375,224.50807189941406,1722443386313.255,0.5800000000000004,0.6,0.72
0,261.7174377441406,225.09474182128906,1722443386313.259,0.5800000000000004,0.6,0.72
0,261.28778076171875,225.69374084472656,1722443386313.264,0.5800000000000004,0.6,0.72
0,260.85870361328125,226.30104064941406,1722443386313.267,0.5800000000000004,0.6,0.72
0,260.4280700683594,226.91021728515625,1722443386313.273,0.5800000000000004,0.6,0.72
0,259.99578857421875,227.51797485351562,1722443386313.277,0.5800000000000004,0.6,0.72
0,259.563232421875,228.12408447265625,1722443386313.281,0.5800000000000004,0.6,0.72
0,259.1407775878906,228.7391357421875,1722443386313.285,0.5800000000000004,0.6,0.72
0,258.7416687011719,229.36697387695312,1722443386313.289,0.5800000000000004,0.6,0.72
0,258.372802734375,229.99134826660156,1722443386313.293,0.5800000000000004,0.6,0.72
0,258.02630615234375,230.60470581054688,1722443386313.297,0.5800000000000004,0.6,0.72
0,257.688232421875,231.21160888671875,1722443386313.301,0.5800000000000004,0.6,0.72
0,257.3581848144531,231.8341522216797,1722443386313.305,0.5700000000000004,0.6,0.72
0,257.0372009277344,232.4936065673828,1722443386313.309,0.5700000000000004,0.6,0.72
0,256.72052001953125,233.19346618652344,1722443386313.314,0.5700000000000004,0.6,0.72
0,256.39532470703125,233.9254150390625,1722443386313.317,0.5700000000000004,0.6,0.72
0,256.06671142578125,234.6775360107422,1722443386313.324,0.5700000000000004,0.6,0.72
0,255.7519989013672,235.45448303222656,1722443386313.327,0.5700000000000004,0.6,0.72
0,255.46568298339844,236.25425720214844,1722443386313.331,0.5700000000000004,0.6,0.72
0,255.21356201171875,237.0657196044922,1722443386313.335,0.5700000000000004,0.6,0.72
0,254.99481201171875,237.85916137695312,1722443386313.339,0.5600000000000004,0.6,0.72
0,254.81492614746094,238.62428283691406,1722443386313.343,0.5600000000000004,0.6,0.72
0,254.67625427246094,239.36134338378906,1722443386313.346,0.5600000000000004,0.6,0.72
0,254.57342529296875,240.08059692382812,1722443386313.351,0.5600000000000004,0.6,0.72
0,254.50027465820312,240.7847900390625,1722443386313.355,0.5500000000000004,0.6,0.72
0,254.45506286621094,241.4786376953125,1722443386313.359,0.5500000000000004,0.6,0.72
0,254.4365692138672,242.16722106933594,1722443386313.363,0.5500000000000004,0.6,0.72
0,254.4364776611328,242.84585571289062,1722443386313.367,0.5400000000000004,0.6,0.72
0,254.4431610107422,243.49313354492188,1722443386313.371,0.5400000000000004,0.6,0.72
0,254.4482879638672,244.0885467529297,1722443386313.377,0.5400000000000004,0.6,0.72
0,254.4499969482422,244.6322784423828,1722443386313.381,0.5300000000000004,0.6,0.72
0,254.47000122070312,245.1356658935547,1722443386313.385,0.5300000000000004,0.6,0.72
0,254.53648376464844,245.6088104248047,1722443386313.389,0.5300000000000004,0.6,0.72
0,254.66294860839844,246.0572052001953,1722443386313.393,0.5300000000000004,0.6,0.72
0,254.833251953125,246.47906494140625,1722443386313.397,0.5200000000000004,0.6,0.72
0,255.03016662597656,246.87132263183594,1722443386313.401,0.5200000000000004,0.6,0.72
0,255.2474822998047,247.22488403320312,1722443386313.405,0.5200000000000004,0.6,0.72
0,255.4975128173828,247.54664611816406,1722443386313.409,0.5200000000000004,0.6,0.72
0,255.788818359375,247.84559631347656,1722443386313.414,0.5200000000000004,0.6,0.72
0,256.1175537109375,248.1217803955078,1722443386313.417,0.5200000000000004,0.6,0.72
0,256.4769287109375,248.3721466064453,1722443386313.421,0.5300000000000004,0.6,0.72
0,256.85467529296875,248.59536743164062,1722443386313.427,0.5300000000000004,0.6,0.72
0,257.2457580566406,248.79640197753906,1722443386313.431,0.5400000000000004,0.6,0.72
0,257.64837646484375,248.98019409179688,1722443386313.435,0.5400000000000004,0.6,0.72
0,258.0754699707031,249.14349365234375,1722443386313.439,0.5500000000000004,0.6,0.72
0,258.5377197265625,249.27920532226562,1722443386313.443,0.5600000000000004,0.6,0.72
0,259.04620361328125,249.38568115234375,1722443386313.447,0.5700000000000004,0.6,0.72
0,259.6001892089844,249.4625244140625,1722443386313.451,0.5800000000000004,0.6,0.72
0,260.2004089355469,249.5194854736328,1722443386313.455,0.5800000000000004,0.6,0.72
0,260.8428039550781,249.5616912841797,1722443386313.459,0.5900000000000004,0.6,0.72
0,261.5198059082031,249.59201049804688,1722443386313.464,0.6000000000000004,0.6,0.72
0,262.22576904296875,249.60755920410156,1722443386313.467,0.6000000000000004,0.6,0.72
0,262.9695739746094,249.62042236328125,1722443386313.471,0.6100000000000004,0.6,0.72
0,263.7528991699219,249.63943481445312,1722443386313.475,0.6100000000000004,0.6,0.72
0,264.5705871582031,249.66464233398438,1722443386313.481,0.6200000000000004,0.6,0.72
0,265.4004211425781,249.68411254882812,1722443386313.485,0.6200000000000004,0.6,0.72
0,266.232421875,249.69203186035156,1722443386313.489,0.6300000000000004,0.6,0.72
0,267.05694580078125,249.68133544921875,1722443386313.493,0.6400000000000005,0.6,0.72
0,267.86993408203125,249.6455841064453,1722443386313.497,0.6500000000000005,0.6,0.72
0,268.6558532714844,249.58108520507812,1722443386313.501,0.6500000000000005,0.6,0.72
0,269.41436767578125,249.49539184570312,1722443386313.505,0.6500000000000005,0.6,0.72
0,270.1491394042969,249.40151977539062,1722443386313.509,0.6600000000000005,0.6,0.72
0,270.8582458496094,249.30934143066406,1722443386313.514,0.6600000000000005,0.6,0.72
0,271.5395202636719,249.22105407714844,1722443386313.517,0.6600000000000005,0.6,0.72
0,272.2035827636719,249.13504028320312,1722443386313.521,0.6600000000000005,0.61,0.6799999999999999
0,272.8606262207031,249.0595245361328,1722443386313.525,0.6600000000000005,0.61,0.6799999999999999
0,273.5180358886719,248.99710083007812,1722443386313.531,0.6600000000000005,0.61,0.6799999999999999
0,274.1896057128906,248.94073486328125,1722443386313.535,0.6600000000000005,0.61,0.6799999999999999
0,274.8955078125,248.88560485839844,1722443386313.539,0.6700000000000005,0.61,0.6799999999999999
0,275.6540222167969,248.83021545410156,1722443386313.543,0.6700000000000005,0.61,0.6799999999999999
0,276.4761047363281,248.77235412597656,1722443386313.5469,0.6700000000000005,0.61,0.6799999999999999
0,277.36114501953125,248.71478271484375,1722443386313.551,0.6700000000000005,0.61,0.6799999999999999
0,278.30450439453125,248.65811157226562,1722443386313.555,0.6700000000000005,0.61,0.6799999999999999
0,279.29620361328125,248.60943603515625,1722443386313.559,0.6600000000000005,0.61,0.6799999999999999
0,280.3224792480469,248.5645294189453,1722443386313.564,0.6400000000000005,0.61,0.6799999999999999
0,281.3659973144531,248.50469970703125,1722443386313.567,0.5700000000000005,0.61,0.6799999999999999
0,282.4126281738281,248.41529846191406,1722443386313.571,0.4400000000000005,0.61,0.6799999999999999
0,283.4254150390625,248.29351806640625,1722443386313.575,0.3100000000000005,0.61,0.6799999999999999
0,284.33477783203125,248.1578369140625,1722443386313.576,4.996003610813204e-16,0.61,0.6799999999999999
0,285.0234680175781,248.03858947753906,1722443386313.577,4.996003610813204e-16,0.61,0.6799999999999999
0,285.4171142578125,247.9627685546875,1722443386313.577,4.996003610813204e-16,0.61,0.6799999999999999
0,285.5399169921875,247.9346466064453,1722443386313.577,4.996003610813204e-16,0.61,0.6799999999999999
0,285.5099792480469,247.93727111816406,1722443386313.577,4.996003610813204e-16,0.61,0.6799999999999999
1,295.4352111816406,131.14402770996094,1722443388204.539,0.12,0.65,0.75
1,295.4447326660156,131.14402770996094,1722443388204.545,0.13999999999999999,0.65,0.75
1,295.46697998046875,131.14402770996094,1722443388204.545,0.15999999999999998,0.65,0.75
1,295.4957275390625,131.14402770996094,1722443388204.553,0.18999999999999997,0.65,0.75
1,295.516845703125,131.14402770996094,1722443388204.554,0.22999999999999998,0.65,0.75
1,295.52484130859375,131.14402770996094,1722443388204.557,0.26999999999999996,0.65,0.75
1,295.5233459472656,131.14402770996094,1722443388204.561,0.31999999999999995,0.65,0.75
1,295.5198059082031,131.14402770996094,1722443388204.565,0.36999999999999994,0.65,0.75
1,295.517822265625,131.14402770996094,1722443388204.569,0.41999999999999993,0.65,0.75
1,295.5175476074219,131.14402770996094,1722443388204.575,0.4599999999999999,0.65,0.75
1,295.517822265625,131.14402770996094,1722443388204.579,0.4899999999999999,0.65,0.75
1,295.5180358886719,131.14402770996094,1722443388204.588,0.5199999999999999,0.65,0.75
1,295.51806640625,131.14402770996094,1722443388204.588,0.5399999999999999,0.65,0.75
1,295.5180358886719,131.14402770996094,1722443388204.591,0.5599999999999999,0.65,0.75
1,295.54779052734375,131.04464721679688,1722443388204.595,0.58,0.65,0.75
1,295.60784912109375,130.8122100830078,1722443388204.601,0.59,0.65,0.75
1,295.6653137207031,130.51211547851562,1722443388204.603,0.6,0.65,0.75
1,295.6687316894531,130.29188537597656,1722443388204.607,0.61,0.65,0.75
1,295.5987854003906,130.2084197998047,1722443388204.611,0.62,0.65,0.75
1,295.4771423339844,130.22386169433594,1722443388204.618,0.62,0.63,0.79
1,295.3441162109375,130.26097106933594,1722443388204.619,0.63,0.63,0.79
1,295.22808837890625,130.2816619873047,1722443388204.623,0.63,0.63,0.79
1,295.1331787109375,130.2843780517578,1722443388204.629,0.63,0.63,0.79
1,295.04931640625,130.28146362304688,1722443388204.635,0.63,0.63,0.79
1,294.966796875,130.27943420410156,1722443388204.637,0.63,0.63,0.79
1,294.8821716308594,130.27906799316406,1722443388204.641,0.63,0.63,0.79
1,294.7864074707031,130.27923583984375,1722443388204.645,0.63,0.63,0.79
1,294.6668701171875,130.27935791015625,1722443388204.652,0.63,0.63,0.79
1,294.5171813964844,130.27935791015625,1722443388204.653,0.63,0.63,0.79
1,294.34503173828125,130.2989959716797,1722443388204.657,0.63,0.63,0.79
1,294.15435791015625,130.3651580810547,1722443388204.662,0.62,0.63,0.79
1,293.9420166015625,130.49142456054688,1722443388204.667,0.61,0.63,0.79
1,293.6936950683594,130.67172241210938,1722443388204.669,0.6,0.63,0.79
1,293.4028625488281,130.90182495117188,1722443388204.673,0.59,0.63,0.79
1,293.0644226074219,131.1822509765625,1722443388204.713,0.58,0.63,0.79
1,292.69171142578125,131.52735900878906,1722443388204.715,0.57,0.63,0.79
1,292.2970886230469,131.94509887695312,1722443388204.715,0.5599999999999999,0.63,0.79
1,291.88092041015625,132.42921447753906,1722443388204.718,0.5499999999999999,0.63,0.79
1,291.4392395019531,132.9726104736328,1722443388204.719,0.5299999999999999,0.63,0.79
1,290.9704284667969,133.56387329101562,1722443388204.72,0.5199999999999999,0.63,0.79
1,290.4895935058594,134.1761932373047,1722443388204.721,0.5099999999999999,0.63,0.79
1,290.01507568359375,134.78158569335938,1722443388204.721,0.5099999999999999,0.63,0.79
1,289.5702209472656,135.36114501953125,1722443388204.722,0.4999999999999999,0.63,0.79
1,289.1662292480469,135.914306640625,1722443388204.723,0.4999999999999999,0.63,0.79
1,288.8013000488281,136.45599365234375,1722443388204.723,0.4999999999999999,0.63,0.79
1,288.4685363769531,137.00856018066406,1722443388204.724,0.4899999999999999,0.63,0.79
1,288.1551513671875,137.57650756835938,1722443388204.728,0.4899999999999999,0.63,0.79
1,287.8553161621094,138.1443634033203,1722443388204.735,0.4899999999999999,0.63,0.79
1,287.5670166015625,138.7029571533203,1722443388204.738,0.47999999999999987,0.63,0.79
1,287.302734375,139.2524871826172,1722443388204.741,0.47999999999999987,0.63,0.79
1,287.0732727050781,139.79635620117188,1722443388204.745,0.47999999999999987,0.63,0.79
1,286.8896789550781,140.32070922851562,1722443388204.752,0.46999999999999986,0.63,0.79
1,286.7615966796875,140.8213653564453,1722443388204.753,0.46999999999999986,0.62,0.77
1,286.69329833984375,141.2880401611328,1722443388204.756,0.45999999999999985,0.62,0.77
1,286.6741943359375,141.7250213623047,1722443388204.762,0.45999999999999985,0.62,0.77
1,286.6815185546875,142.13075256347656,1722443388204.765,0.44999999999999984,0.62,0.77
1,286.69378662109375,142.5111846923828,1722443388204.768,0.43999999999999984,0.62,0.77
1,286.7203063964844,142.86935424804688,1722443388204.772,0.43999999999999984,0.62,0.77
1,286.7980041503906,143.20443725585938,1722443388204.776,0.4299999999999998,0.62,0.77
1,286.94720458984375,143.51156616210938,1722443388204.784,0.4299999999999998,0.62,0.77
1,287.1573486328125,143.78057861328125,1722443388204.787,0.4199999999999998,0.62,0.77
1,287.3995361328125,144.01707458496094,1722443388204.791,0.4099999999999998,0.62,0.77
1,287.65472412109375,144.22958374023438,1722443388204.795,0.4099999999999998,0.62,0.77
1,287.9244384765625,144.43836975097656,1722443388204.801,0.4099999999999998,0.62,0.77
1,288.2198791503906,144.63768005371094,1722443388204.803,0.4099999999999998,0.62,0.77
1,288.5455322265625,144.82070922851562,1722443388204.807,0.4099999999999998,0.62,0.77
1,288.8917236328125,144.9729461669922,1722443388204.811,0.4099999999999998,0.62,0.77
1,289.254638671875,145.0956268310547,1722443388204.818,0.4099999999999998,0.62,0.77
1,289.6288146972656,145.19374084472656,1722443388204.819,0.4199999999999998,0.62,0.77
1,289.9965515136719,145.26951599121094,1722443388204.823,0.4199999999999998,0.64,0.73
1,290.3414306640625,145.32774353027344,1722443388204.827,0.4199999999999998,0.64,0.73
1,290.665283203125,145.3702392578125,1722443388204.831,0.4299999999999998,0.64,0.73
1,290.9767150878906,145.3992156982422,1722443388204.837,0.4299999999999998,0.64,0.73
1,291.2860107421875,145.413330078125,1722443388204.841,0.43999999999999984,0.64,0.73
1,291.5904235839844,145.416015625,1722443388204.845,0.43999999999999984,0.64,0.73
1,291.8942565917969,145.41281127929688,1722443388204.851,0.44999999999999984,0.64,0.73
1,292.1944580078125,145.40948486328125,1722443388204.853,0.45999999999999985,0.64,0.73
1,292.49755859375,145.40798950195312,1722443388204.857,0.46999999999999986,0.64,0.73
1,292.7989501953125,145.40794372558594,1722443388204.861,0.47999999999999987,0.64,0.73
1,293.1032409667969,145.3885955810547,1722443388204.868,0.4899999999999999,0.64,0.73
1,293.40496826171875,145.32318115234375,1722443388204.87,0.4999999999999999,0.64,0.73
1,293.7091979980469,145.18821716308594,1722443388204.873,0.5199999999999999,0.64,0.73
1,294.0208740234375,144.9955596923828,1722443388204.877,0.5299999999999999,0.64,0.73
1,294.3481140136719,144.76861572265625,1722443388204.881,0.5399999999999999,0.64,0.73
1,294.6889953613281,144.5186767578125,1722443388204.887,0.5499999999999999,0.64,0.73
1,295.0475769042969,144.23626708984375,1722443388204.891,0.5599999999999999,0.64,0.73
1,295.4302062988281,143.90634155273438,1722443388204.895,0.57,0.64,0.73
1,295.8508605957031,143.52597045898438,1722443388204.901,0.58,0.64,0.73
1,296.3051452636719,143.09689331054688,1722443388204.903,0.59,0.64,0.73
1,296.7740173339844,142.6155548095703,1722443388204.907,0.59,0.64,0.73
1,297.2438659667969,142.07762145996094,1722443388204.911,0.6,0.64,0.73
1,297.7099914550781,141.48196411132812,1722443388204.918,0.6,0.64,0.73
1,298.1712646484375,140.84698486328125,1722443388204.919,0.61,0.64,0.73
1,298.61163330078125,140.20025634765625,1722443388204.923,0.61,0.64,0.73
1,299.0164794921875,139.57656860351562,1722443388204.927,0.62,0.64,0.73
1,299.3831481933594,138.9849853515625,1722443388204.931,0.62,0.64,0.73
1,299.7065124511719,138.43218994140625,1722443388204.935,0.63,0.64,0.73
1,299.9770812988281,137.909912109375,1722443388204.941,0.64,0.65,0.75
1,300.1910095214844,137.4184112548828,1722443388204.945,0.65,0.65,0.75
1,300.3553466796875,136.95184326171875,1722443388204.951,0.66,0.65,0.75
1,300.4717102050781,136.51744079589844,1722443388204.953,0.67,0.65,0.75
1,300.5379943847656,136.1190643310547,1722443388204.957,0.68,0.65,0.75
1,300.5592346191406,135.75543212890625,1722443388204.961,0.68,0.65,0.75
1,300.553955078125,135.422119140625,1722443388204.968,0.6900000000000001,0.65,0.75
1,300.5422668457031,135.10769653320312,1722443388204.969,0.6900000000000001,0.65,0.75
1,300.5352783203125,134.80679321289062,1722443388204.973,0.6900000000000001,0.65,0.75
1,300.5336608886719,134.49717712402344,1722443388204.977,0.7000000000000001,0.65,0.75
1,300.50457763671875,134.16575622558594,1722443388204.981,0.7000000000000001,0.65,0.75
1,300.4154357910156,133.8100128173828,1722443388204.985,0.7000000000000001,0.65,0.75
1,300.25885009765625,133.4571533203125,1722443388204.991,0.7100000000000001,0.65,0.75
1,300.0561218261719,133.13319396972656,1722443388204.995,0.7100000000000001,0.65,0.75
1,299.8276062011719,132.8486785888672,1722443388205.001,0.7200000000000001,0.65,0.75
1,299.5723876953125,132.5999298095703,1722443388205.003,0.7200000000000001,0.63,0.79
1,299.28125,132.39198303222656,1722443388205.007,0.7200000000000001,0.63,0.79
1,298.944091796875,132.23414611816406,1722443388205.011,0.7200000000000001,0.63,0.79
1,298.55169677734375,132.13449096679688,1722443388205.018,0.7100000000000001,0.63,0.79
1,298.1001281738281,132.087158203125,1722443388205.019,0.6900000000000001,0.63,0.79
1,297.599853515625,132.07676696777344,1722443388205.023,0.66,0.63,0.79
1,297.05413818359375,132.09271240234375,1722443388205.027,0.62,0.63,0.79
1,296.4677429199219,132.16363525390625,1722443388205.031,0.56,0.63,0.79
1,295.8399963378906,132.3403778076172,1722443388205.035,0.49000000000000005,0.63,0.79
1,295.1793518066406,132.66944885253906,1722443388205.039,0.4,0.63,0.79
1,294.5055847167969,133.15826416015625,1722443388205.045,0.30000000000000004,0.63,0.79
1,293.8643798828125,133.75543212890625,1722443388205.051,0.22000000000000003,0.63,0.79
1,293.3070373535156,134.35984802246094,1722443388205.052,2.7755575615628914e-17,0.63,0.79
1,292.8963623046875,134.84202575683594,1722443388205.052,2.7755575615628914e-17,0.63,0.79
1,292.6629943847656,135.1227569580078,1722443388205.052,2.7755575615628914e-17,0.63,0.79
1,292.5880432128906,135.21157836914062,1722443388205.052,2.7755575615628914e-17,0.63,0.79
1,292.6031799316406,135.1917724609375,1722443388205.052,2.7755575615628914e-17,0.63,0.79
2,319.2988586425781,202.393310546875,1722443389849.182,0.09,0.65,0.66
2,319.2988586425781,202.29393005371094,1722443389849.187,0.09999999999999999,0.65,0.66
2,319.2988586425781,202.06149291992188,1722443389849.192,0.10999999999999999,0.65,0.66
2,319.2988586425781,201.7613983154297,1722443389849.199,0.11999999999999998,0.65,0.66
2,319.2988586425781,201.54116821289062,1722443389849.199,0.13999999999999999,0.65,0.66
2,319.2988586425781,201.45770263671875,1722443389849.203,0.15999999999999998,0.65,0.66
2,319.2988586425781,201.47314453125,1722443389849.207,0.17999999999999997,0.65,0.66
2,319.2988586425781,201.51025390625,1722443389849.211,0.21999999999999997,0.65,0.66
2,319.2988586425781,201.53094482421875,1722443389849.217,0.25999999999999995,0.65,0.66
2,319.2988586425781,201.53366088867188,1722443389849.22,0.30999999999999994,0.65,0.66
2,319.2988586425781,201.53074645996094,1722443389849.223,0.35999999999999993,0.65,0.66
2,319.2988586425781,201.52871704101562,1722443389849.228,0.3999999999999999,0.65,0.66
2,319.2988586425781,201.52835083007812,1722443389849.231,0.4399999999999999,0.65,0.66
2,319.2988586425781,201.5285186767578,1722443389849.235,0.46999999999999986,0.65,0.66
2,319.2988586425781,201.5286407470703,1722443389849.241,0.4999999999999999,0.65,0.66
2,319.3482360839844,201.2001495361328,1722443389849.245,0.5199999999999999,0.65,0.66
2,319.4637756347656,200.431884765625,1722443389849.249,0.5399999999999999,0.65,0.66
2,319.6129150390625,199.43994140625,1722443389849.254,0.5599999999999999,0.65,0.66
